1,1,3,0
1,1,4,0
1,0,4,0
1,0,4,0
1,0,4,0
2,0,7,0
3,0,6,0
3,0,7,0
4,0,12,0
5,1,14,1
7,5,12,3
9,6,15,3
10,10,14,3
11,13,13,0
12,21,7,0
13,23,12,0
14,19,14,2
16,26,11,4
16,21,19,5
17,10,29,10
15,10,17,13
15,13,19,15
17,10,25,15
16,14,20,16
16,17,12,17
16,20,12,16
18,25,17,16
18,23,15,15
16,18,10,18
18,20,16,27
17,14,21,16
18,17,25,12
15,11,17,13
16,11,17,14
15,11,13,16
15,14,12,13
15,12,11,16
15,11,9,19
16,11,14,21
15,14,11,16
17,14,10,17
17,14,11,18
18,18,11,26
17,23,11,25
18,21,14,22
18,20,19,24
17,18,26,21
17,17,21,20
18,14,22,27
17,13,23,29
16,12,19,16
16,13,17,23
15,7,19,16
16,11,15,18
16,8,17,18
18,17,17,20
19,17,17,14
18,21,13,13
17,21,11,18
18,21,17,17
17,15,12,14
19,16,14,18
18,14,13,20
18,14,16,19
20,14,16,16
20,21,13,16
19,24,14,19
16,15,18,10
18,17,22,8
19,17,21,14
19,15,12,19
20,16,16,21
21,13,14,27
20,11,16,19
20,12,19,15
18,10,17,18
17,14,12,17
16,9,12,15
17,10,5,17
17,9,6,22
17,8,7,25
18,17,11,21
19,17,7,22
20,15,14,23
20,17,14,18
20,22,15,15
20,24,17,22
19,23,20,15
19,19,18,16
18,18,19,8
18,14,21,12
17,19,22,18
17,13,17,19
17,13,12,23
17,15,12,22
17,17,17,21
17,24,16,20
19,23,20,21
19,28,22,19
21,25,20,20
21,20,16,20
20,23,19,24
20,25,18,21
20,22,22,15
20,24,24,17
18,21,22,19
17,19,16,21
16,13,12,21
15,14,10,19
16,13,16,18
17,14,17,20
18,17,17,18
19,23,22,20
18,13,21,23
17,15,21,23
16,13,15,20
16,17,14,27
18,27,11,25
17,20,12,17
16,15,15,16
16,10,14,19
16,11,21,18
16,12,16,18
18,12,15,21
19,14,15,26
19,22,19,25
19,24,16,21
19,19,17,19
19,25,16,22
18,15,23,21
18,15,19,24
18,14,20,25
18,14,15,27
17,13,10,22
18,7,17,21
18,13,17,20
17,15,13,14
16,16,12,7
17,18,10,7
17,17,12,5
15,12,11,11
16,16,14,19
16,18,10,15
16,16,15,21
17,18,20,20
19,22,20,22
18,18,14,17
19,22,20,15
18,13,27,17
19,18,18,18
20,17,23,16
19,12,20,16
19,8,21,22
19,15,15,24
19,18,17,26
16,14,18,24
16,13,14,25
16,11,14,20
18,15,13,27
19,18,16,26
17,17,13,24
18,15,13,21
17,13,9,27
18,14,12,29
18,18,18,28
20,19,27,28
19,23,24,21
20,31,22,15
18,22,18,17
15,14,13,20
17,17,18,21
17,15,21,17
19,24,17,15
18,25,14,23
20,25,14,23
20,17,10,26
20,18,13,26
20,16,16,26
19,15,15,20
17,13,12,17
17,15,13,14
17,14,15,17
16,17,18,17
18,12,27,21
15,10,20,24
16,13,17,21
16,8,18,24
17,13,21,26
18,16,15,24
18,19,17,27
18,22,14,26
19,20,13,25
19,25,12,21
19,16,19,14
17,10,20,19
19,8,23,15
19,15,22,17
20,12,18,21
19,14,17,26
21,14,19,24
20,15,23,25
16,20,15,16
20,19,24,18
21,24,17,14
19,20,19,19
18,26,10,22
18,21,9,20
17,15,8,22
18,23,10,24
18,14,12,29
18,14,11,19
17,23,9,24
16,20,12,16
17,19,12,20
18,19,17,16
18,14,15,17
18,19,18,13
17,24,18,11
18,20,21,15
19,23,18,16
19,24,21,18
18,25,18,19
18,18,18,27
18,23,20,15
18,27,17,18
17,22,13,21
17,22,13,27
18,20,19,23
17,19,20,20
18,20,13,21
19,22,14,21
20,19,16,25
19,21,17,22
18,21,16,20
16,16,16,14
16,26,18,12
15,19,18,11
16,19,14,17
16,21,11,21
16,14,10,16
14,6,11,15
15,11,13,11
16,16,8,10
17,10,10,10
16,11,12,6
14,17,9,9
16,17,14,11
15,15,14,10
16,21,15,15
15,16,16,20
16,23,11,16
16,20,12,12
16,22,11,17
16,17,8,18
15,11,7,14
16,15,15,22
18,16,14,25
