0.50811,0.50453,0.46088,0.001937,0.076719,0,0.020768,0.001688,0.002097,0.37463,0,0,0,0.20685,0.060378,0.087207,0,0.23206,0,0.33998,0.28773,0,0.00037812,0.27733,0.18092,0,0.0009777,0,0,0.00967
0.50865,0.47998,0.46421,0.32667,0.45693,0.44379,0.46187,0,0.44787,0.34381,0.31633,0.00075564,0,0.0013114,0.00027612,0,0.39956,0.18068,0,0.27511,0,0,0.3423,0.48912,0.12711,0.36743,0,0.0082882,0,0.18583
0.51409,0.56522,0.5434,0.55294,0.52992,0.55316,0.59752,0.54889,0.56358,0.52095,0.52525,0.52654,0.47807,0.4876,0.4761,0.19414,0,0.0060669,0.49412,0.51627,0.48453,0.54141,0.54608,0.48679,0.50424,0.52271,0.53002,0.53262,0.50383,0.53786
0.55925,0.52946,0.53955,0.51394,0.5056,0.50519,0.48731,0.50824,0.48564,0.52551,0.52892,0.5264,0.55172,0.54895,0.4921,0.58344,0.57573,0.60686,0.50312,0.46961,0.46661,0.53952,0.54466,0.52048,0.55277,0.55109,0.53421,0.50158,0.47844,0.5139
0.50387,0.51597,0.52144,0.53225,0.48287,0.50181,0,0,0,0.57783,0.52821,0.55048,0.48769,0.50633,0.53055,0.53373,0.52283,0.57558,0.47139,0.55341,0.48875,0.53429,0.54181,0.52705,0.56476,0.55965,0.57112,0.59027,0.54815,0.57555
0.52483,0.55763,0.51215,0.49943,0.53414,0.48857,0.47014,0.53801,0.51947,0.51406,0.48589,0.5088,0.49392,0.51038,0.5129,0.55655,0.55921,0.51256,0.50492,0.50689,0.51556,0.50228,0.49695,0.50065,0.50533,0.43083,0.51337,0.54453,0.5232,0.55048
0.54563,0.50922,0.55115,0.52196,0.58963,0.56148,0.49542,0.52866,0.53521,0.5303,0.50903,0.52869,0.49583,0.44873,0.52498,0.55262,0.52284,0.51298,0.53892,0.56213,0.566,0.52671,0.49821,0.51384,0.58537,0.54962,0.57971,0.47735,0.55519,0.48436
0.50218,0.45805,0.49063,0.49757,0.47796,0.49356,0.47582,0.52315,0.49336,0.54591,0.51894,0.55978,0.50629,0.51594,0.49815,0.4844,0.56403,0.51497,0.5417,0.51727,0.502,0.483,0.50059,0.52235,0.47813,0.51302,0.50603,0.51931,0.5008,0.50346
0.46077,0.51897,0.51837,0.47494,0.49241,0.51246,0.50391,0.54626,0.54176,0.5327,0.50479,0.526,0.54684,0.57268,0.528,0.54657,0.55124,0.54561,0.51057,0.51219,0.49466,0.51783,0.51458,0.49519,0.53295,0.57851,0.48406,0.50649,0.46085,0.47991
