1,1,0,1
3,5,1,5
9,13,4,16
17,20,12,22
27,36,21,38
34,44,31,39
40,42,37,39
41,46,42,47
42,41,45,39
40,37,39,42
42,37,43,44
42,48,43,42
40,38,44,36
41,40,38,42
42,46,49,42
41,40,38,38
43,41,42,47
41,48,39,39
42,40,41,44
42,47,44,43
41,38,42,43
41,41,44,39
40,40,40,36
42,36,44,41
42,45,39,44
41,43,41,35
42,38,42,41
42,49,44,38
43,40,42,41
40,35,43,37
40,31,40,40
40,43,38,38
43,38,43,42
41,38,37,44
43,42,40,43
41,46,38,45
41,39,45,43
40,40,39,40
43,43,43,36
41,41,39,42
41,44,40,39
41,46,43,41
41,41,40,41
42,41,42,40
41,40,40,48
41,42,40,37
41,41,46,46
42,40,39,44
41,39,47,40
41,45,40,40
43,42,44,42
41,42,40,43
42,42,47,42
41,40,36,41
40,47,41,46
42,37,43,39
40,41,38,41
42,41,36,46
39,41,41,36
40,42,38,41
41,40,42,43
42,43,41,42
41,40,43,43
43,47,39,41
40,37,35,42
42,42,40,41
41,45,45,42
42,38,41,41
40,44,43,40
42,41,44,42
40,45,40,37
43,42,41,40
39,39,29,35
42,43,38,40
40,43,39,43
40,40,39,45
43,45,42,45
41,38,37,45
41,37,42,42
42,45,42,36
41,38,45,41
42,50,43,40
41,39,46,39
42,42,38,39
42,40,45,40
42,44,40,44
39,41,38,33
41,41,38,43
42,40,35,43
42,46,46,39
41,38,40,44
40,43,37,38
42,45,40,43
41,46,46,35
38,42,40,34
40,39,39,44
41,44,41,42
40,38,44,38
42,42,43,37
40,39,43,41
41,43,43,39
40,40,41,43
41,47,32,36
43,43,46,44
42,40,40,44
40,41,44,38
40,42,36,40
43,48,46,42
41,35,43,47
40,42,44,38
39,35,41,42
41,37,38,44
40,36,43,32
42,43,41,41
40,40,40,42
43,43,41,41
41,42,36,42
41,40,45,40
40,37,43,43
42,39,43,40
42,37,39,47
42,45,40,44
41,39,41,43
42,45,42,44
40,42,38,38
43,45,43,49
42,45,43,40
41,39,44,41
40,45,41,46
40,40,43,41
42,41,50,42
42,44,34,43
40,41,41,44
42,39,44,36
39,38,37,42
41,43,45,44
40,39,41,40
40,41,43,37
40,43,43,34
40,40,37,38
40,40,44,42
41,44,38,44
40,40,45,39
40,39,42,36
42,35,41,47
40,38,47,38
39,36,40,35
43,47,39,39
40,32,42,44
41,45,43,38
42,34,41,43
40,46,39,33
41,35,38,46
39,45,42,35
42,49,42,37
40,39,40,38
42,36,47,39
38,42,37,42
40,37,47,39
44,42,45,44
41,42,42,39
42,44,40,49
42,44,48,34
41,42,37,46
40,45,40,42
42,41,40,42
42,44,44,38
41,44,41,49
42,43,43,37
41,44,36,43
41,41,33,39
39,41,40,39
42,42,39,39
41,43,39,39
43,45,46,43
41,46,42,42
42,37,39,38
41,35,43,41
42,47,43,40
44,45,43,43
41,43,39,46
40,36,36,33
43,44,42,49
40,41,36,41
43,43,45,41
41,35,35,44
43,49,44,47
41,39,38,39
41,37,39,38
40,40,42,35
42,46,44,47
41,42,41,44
40,38,42,36
40,38,36,44
42,44,45,38
41,44,39,40
41,40,41,42
41,35,39,45
42,44,49,43
39,36,34,38
42,43,43,43
42,43,45,42
40,43,40,37
40,38,43,36
43,44,44,47
40,40,47,38
42,47,42,41
42,33,45,40
42,48,41,39
41,35,41,46
43,45,46,41
41,38,42,39
40,42,40,42
41,41,41,41
40,40,38,40
42,43,41,31
42,44,42,46
40,42,43,39
40,38,36,44
42,44,42,35
41,44,38,45
40,39,36,45
42,37,40,36
41,44,43,43
41,39,37,42
41,44,38,40
43,43,46,37
38,41,45,33
41,44,36,39
40,45,42,41
43,40,40,44
42,45,48,43
41,43,39,40
41,38,48,42
41,46,41,34
42,44,45,39
42,42,40,40
38,34,34,41
41,42,37,43
42,42,39,44
41,42,39,40
42,37,42,42
40,42,37,42
40,36,44,42
42,39,42,39
40,34,41,39
42,46,45,39
41,39,41,42
42,43,42,42
41,38,42,38
41,42,44,46
40,45,34,36
41,37,46,35
39,42,41,42
41,45,39,43
39,41,36,40
41,41,36,39
43,46,45,48
42,46,38,42
42,38,43,45
43,46,43,45
41,41,47,42
42,41,39,48
40,38,43,41
41,41,43,43
41,43,44,38
41,34,41,41
42,46,45,42
