1,1,2,0
1,1,1,0
2,3,1,0
4,7,1,0
3,8,0,1
3,9,0,3
4,10,2,6
4,7,4,9
4,4,1,10
6,6,2,12
6,5,3,16
6,7,5,15
7,9,4,10
8,12,8,7
7,8,11,8
9,8,14,10
11,15,19,11
12,21,20,8
13,17,25,12
15,23,21,15
16,21,24,21
18,17,22,24
20,22,23,20
18,18,17,21
17,16,22,21
18,17,18,25
19,26,24,14
18,22,23,15
17,23,18,13
16,19,19,13
15,21,23,12
15,19,19,14
16,18,22,15
15,16,22,17
15,15,19,16
16,16,16,14
16,18,21,12
17,26,19,16
17,20,20,17
17,18,22,18
15,23,15,17
17,28,19,16
17,27,24,15
18,28,14,19
16,20,12,20
18,19,13,27
18,19,17,23
17,17,13,17
18,12,14,18
17,14,9,18
19,18,15,16
21,27,17,14
19,17,19,17
20,17,17,18
17,13,16,19
20,16,23,19
19,19,25,13
19,16,21,9
18,14,26,7
17,10,25,8
17,15,16,5
18,19,19,8
17,20,19,13
19,19,19,16
17,17,19,16
18,21,15,18
18,18,12,21
18,23,13,14
20,19,20,20
19,17,14,21
19,19,21,18
17,15,14,16
19,17,18,18
20,17,16,14
18,15,9,19
19,14,13,18
17,16,14,16
19,18,19,17
20,15,23,22
19,13,19,17
20,13,20,20
18,17,15,16
17,19,14,13
18,16,20,17
17,19,13,23
18,23,20,23
18,19,18,23
18,21,17,20
18,13,16,15
17,13,12,14
17,13,17,12
20,20,21,18
20,17,19,15
20,14,23,19
21,14,19,19
19,12,17,16
19,11,20,17
17,6,17,22
19,10,20,27
18,10,17,24
19,17,16,24
17,14,14,21
17,21,16,19
18,16,17,15
19,22,19,15
18,21,22,17
17,16,20,14
16,19,15,14
15,22,11,21
15,19,12,26
15,20,11,26
14,17,12,21
15,21,9,22
15,13,9,23
16,13,17,19
18,10,17,20
19,15,17,24
16,16,8,18
17,20,13,15
16,18,16,18
18,17,16,22
18,21,19,25
18,18,15,21
20,20,18,22
17,17,15,20
17,15,13,22
18,21,14,23
19,26,14,25
20,26,17,22
19,28,17,16
21,26,21,12
21,23,24,15
20,19,21,13
19,22,18,17
20,21,25,25
21,20,24,21
22,25,26,22
20,19,25,18
19,17,23,17
19,18,19,21
21,23,25,18
20,22,16,21
20,23,18,17
20,18,22,22
20,20,18,18
20,17,16,18
19,16,27,16
20,15,21,22
20,15,17,25
20,19,17,20
17,12,19,20
19,9,21,28
17,16,19,21
19,18,27,22
17,17,21,16
18,18,19,16
17,20,14,17
19,23,16,23
18,14,16,19
19,18,18,19
21,26,19,21
19,24,17,16
20,22,22,20
20,23,18,24
20,24,19,20
19,19,21,15
19,19,23,11
19,18,24,16
19,16,23,17
18,18,21,17
16,19,20,15
17,20,24,14
18,12,26,8
18,14,27,14
19,18,21,10
19,19,21,14
19,21,19,23
17,18,13,27
16,14,18,20
17,15,23,24
16,20,22,20
16,16,24,22
16,19,25,20
16,18,20,24
15,22,15,18
16,15,14,18
18,17,14,19
17,18,18,17
18,19,21,17
19,18,24,14
17,17,19,15
16,20,20,15
15,14,20,16
16,21,21,23
19,26,22,18
17,17,17,15
16,21,16,17
15,21,19,16
17,20,14,17
18,18,13,15
19,21,15,20
19,16,15,22
19,14,16,22
18,13,15,20
17,10,19,16
16,10,24,17
16,11,28,13
15,9,23,12
16,12,17,17
18,12,18,18
17,9,21,13
17,12,25,17
16,16,18,14
18,12,18,19
18,10,15,19
17,17,14,21
18,17,17,16
17,14,14,12
18,15,17,12
20,17,25,14
18,20,27,11
18,18,26,10
17,16,21,11
18,17,20,20
19,23,19,21
19,22,22,19
17,21,13,21
16,22,10,18
15,23,7,15
15,21,10,15
12,19,9,14
14,23,10,15
15,14,14,16
16,17,19,18
17,16,29,18
18,16,26,20
18,14,25,22
18,17,28,14
16,12,20,18
18,9,23,11
18,13,15,11
19,18,18,12
19,22,23,13
19,19,20,14
18,18,22,20
16,15,19,21
17,16,22,27
16,15,22,17
16,20,18,15
16,23,17,15
16,15,15,17
16,19,14,14
15,12,13,19
16,11,17,16
16,16,15,14
17,17,17,18
15,15,20,14
18,19,25,18
16,26,16,20
14,16,17,15
16,18,20,20
15,20,19,22
16,22,19,20
16,26,16,20
18,22,13,16
17,17,13,18
17,19,7,18
18,26,7,21
18,23,8,20
17,21,9,18
17,17,10,17
17,13,9,16
17,12,12,13
16,17,16,19
17,14,15,16
17,12,13,14
16,10,17,10
16,13,15,15
16,10,12,18
16,11,11,15
19,21,20,13
18,14,16,11
18,11,27,12
15,12,16,12
15,16,13,13
17,17,20,17
17,15,18,19
18,17,15,18
18,16,19,17
17,18,22,9
16,16,23,10
18,22,20,18
19,25,13,17
18,18,13,20
19,23,7,19
17,23,12,18
18,21,12,18
17,20,14,22
18,22,18,13
17,24,15,15
18,25,17,21
18,25,22,18
17,21,20,17
18,22,22,19
19,24,22,20
19,23,23,21
21,19,21,22
18,19,17,22
18,15,16,21
17,15,16,15
19,11,21,16
18,12,17,16
18,10,13,18
18,13,14,20
19,10,15,23
18,9,14,15
19,15,9,24
18,15,17,21
17,20,15,19
14,16,7,15
16,15,12,17
16,17,10,21
15,15,11,16
14,15,9,18
16,19,16,16
14,14,12,13
16,16,17,12
17,15,18,18
17,17,26,18
18,22,23,25
16,24,18,20
16,23,20,19
16,27,15,11
15,14,11,14
17,19,15,11
16,16,15,15
15,10,19,14
17,14,28,15
17,16,27,13
17,17,22,13
16,18,16,19
16,17,19,18
18,24,17,18
16,19,8,21
15,18,9,19
16,20,13,11
15,14,12,11
17,16,15,12
16,18,17,14
16,15,20,18
17,12,17,17
16,15,16,16
16,17,15,21
16,22,14,20
16,18,18,17
18,25,24,19
17,18,22,15
17,20,19,14
17,21,18,20
18,23,20,15
18,27,12,13
19,30,14,20
18,24,15,15
18,23,23,17
18,21,24,24
19,24,20,18
16,13,18,14
18,12,21,20
21,12,27,29
20,16,16,24
20,19,16,23
20,22,15,23
17,12,19,20
19,13,22,22
18,12,17,22
18,20,18,14
17,18,14,13
17,12,17,22
17,14,22,15
18,11,26,22
18,10,22,22
18,15,24,24
18,19,19,14
18,18,19,16
18,22,22,15
17,20,23,14
17,28,19,10
16,23,17,11
17,22,18,14
18,27,11,20
19,21,9,23
18,28,9,21
17,22,11,21
15,13,9,16
16,11,12,17
16,11,17,16
16,7,14,14
16,10,16,12
16,15,16,12
16,22,14,16
15,18,18,14
15,14,17,11
14,12,15,11
17,7,18,18
16,9,17,16
18,5,11,21
16,5,9,21
18,8,10,28
19,12,13,19
18,13,9,18
20,15,8,15
18,15,11,14
21,21,15,16
20,19,19,16
20,15,21,17
18,14,20,7
15,16,11,7
16,22,6,4
15,19,8,4
14,14,7,10
15,16,8,7
17,18,15,8
17,14,15,12
16,8,20,13
16,12,21,17
15,12,19,22
17,15,14,25
15,12,14,18
16,23,10,20
15,24,8,20
16,22,12,17
17,17,10,26
16,22,12,15
16,26,12,15
16,19,7,14
17,17,8,16
18,20,10,21
20,16,9,23
21,19,19,23
20,21,16,20
21,22,16,16
20,13,23,21
18,13,17,17
20,23,13,20
21,27,18,21
20,22,15,24
19,27,15,21
17,27,12,19
15,20,15,15
16,21,12,8
17,17,17,8
17,9,20,10
18,10,17,15
19,8,19,18
19,12,23,15
16,13,16,14
16,12,16,17
17,16,19,19
15,16,19,13
16,22,18,14
18,22,16,17
18,27,16,19
20,18,21,19
18,20,17,20
18,13,18,21
17,11,17,17
18,14,23,22
16,14,19,17
18,10,25,15
18,18,21,19
18,17,19,20
18,22,20,28
17,13,17,23
