1,0,2,1
1,0,3,1
1,0,3,0
1,0,1,0
2,0,2,1
2,0,2,1
3,0,1,0
4,1,4,1
5,1,9,1
6,2,14,2
6,0,15,2
6,0,13,3
7,1,16,6
6,1,8,5
6,1,7,5
6,2,9,3
7,1,11,2
6,0,8,5
8,1,9,7
10,4,10,5
10,7,5,4
10,6,3,5
10,4,6,6
10,3,7,4
10,7,4,3
10,5,7,3
10,8,7,1
9,3,8,2
10,4,15,4
11,6,8,6
12,8,13,7
11,6,9,7
12,8,11,9
11,11,7,11
13,14,12,9
13,14,11,12
11,10,11,10
14,11,16,12
15,11,26,9
13,8,18,10
14,12,19,7
13,16,18,9
13,15,13,6
14,13,9,4
13,10,13,6
13,8,10,5
13,14,13,4
13,13,10,5
14,15,13,5
14,14,18,6
15,19,20,5
16,16,22,4
16,16,16,2
14,15,11,3
14,16,11,6
14,16,11,4
14,14,18,5
14,10,19,5
15,8,21,6
16,9,23,10
15,12,21,10
16,14,22,11
16,11,18,12
16,12,19,16
17,17,20,14
17,14,16,18
16,18,15,12
17,19,21,12
15,17,24,12
15,18,23,11
14,9,23,13
16,16,21,15
16,13,14,18
14,12,15,17
14,9,15,21
15,7,22,23
14,9,27,19
14,12,26,16
12,11,18,14
13,5,17,13
13,4,20,11
14,7,24,14
14,3,16,17
15,5,19,21
15,6,20,18
15,8,16,18
14,12,12,18
14,15,15,17
12,11,14,15
14,9,25,18
14,12,20,17
15,9,21,11
16,12,19,12
15,5,22,13
15,9,22,16
16,10,18,16
16,12,20,13
17,16,22,16
16,9,15,15
16,10,16,18
16,12,17,16
13,10,14,15
14,15,10,13
15,21,13,9
15,18,10,5
13,21,10,9
14,21,10,12
15,15,16,19
16,22,16,17
16,15,19,19
18,19,20,17
17,14,18,16
16,18,16,17
17,19,17,9
16,16,8,8
16,19,7,9
16,16,8,9
16,19,12,13
16,21,15,17
15,21,15,15
15,18,18,16
15,23,14,16
13,21,9,11
13,18,10,8
14,14,14,4
13,18,11,5
11,18,14,7
11,14,11,12
12,12,14,14
11,13,10,13
11,16,9,12
11,6,9,10
12,8,7,12
11,8,12,12
11,8,13,17
10,7,10,14
12,10,10,19
13,8,11,18
15,5,17,14
13,4,13,17
12,7,12,16
13,7,14,21
14,12,14,20
12,12,13,11
10,9,13,13
12,9,17,12
11,6,17,16
11,8,16,15
11,9,18,15
13,12,22,18
12,10,18,24
11,10,17,18
12,8,17,23
12,7,15,17
11,8,14,19
11,9,9,21
11,10,10,16
10,6,16,17
11,7,17,19
12,5,18,16
12,6,18,20
12,5,12,17
12,9,16,11
12,9,15,11
13,7,13,11
12,12,9,8
10,13,7,6
12,13,8,7
11,15,8,7
9,12,6,3
9,10,9,1
11,9,12,0
11,11,10,0
10,11,13,0
12,13,14,0
11,9,16,0
10,12,16,0
12,18,19,1
12,19,20,2
12,21,16,3
12,17,12,5
14,18,12,7
13,15,10,7
13,15,10,11
13,12,10,12
13,12,16,15
12,13,23,10
13,11,24,12
13,8,26,9
14,6,26,7
14,10,18,8
13,7,20,6
12,7,14,7
12,12,12,8
15,18,15,14
14,15,10,10
14,17,10,14
13,16,5,11
11,12,5,8
11,14,7,7
12,11,12,6
13,11,11,5
14,13,17,4
14,12,15,7
14,8,14,9
14,7,18,10
15,6,24,13
14,9,21,7
14,12,22,7
15,8,22,4
15,13,19,5
14,11,19,5
15,14,17,8
15,17,11,10
14,14,14,10
16,14,18,15
16,11,18,17
15,11,17,21
14,12,22,19
15,20,17,13
14,15,17,13
14,13,20,17
14,14,21,19
15,16,17,17
16,20,14,17
14,15,18,14
14,12,18,15
15,16,14,16
15,17,20,21
15,16,19,22
14,15,13,20
16,18,23,17
16,21,18,20
14,16,13,22
15,10,16,21
16,13,16,17
15,15,15,15
16,18,16,19
14,19,12,16
16,24,10,18
14,14,14,18
14,17,15,18
13,15,20,22
12,16,21,16
14,20,16,20
13,23,14,10
14,21,13,10
13,14,12,11
12,15,16,12
13,14,16,12
14,16,11,15
14,8,13,18
14,9,12,21
12,13,15,16
11,15,15,10
12,15,14,7
12,10,13,8
12,14,10,6
15,16,12,8
15,15,22,12
13,21,20,10
14,22,26,9
12,19,17,6
12,16,22,9
13,14,23,8
13,17,22,8
13,14,25,12
13,17,20,12
14,17,15,17
13,14,12,20
12,10,12,18
12,9,15,18
15,14,21,21
15,15,16,18
14,15,14,16
14,18,18,13
16,20,15,15
14,16,10,9
14,16,12,10
16,20,18,10
15,21,18,8
14,15,24,6
14,14,19,8
16,13,20,7
15,12,17,10
15,8,12,12
13,10,11,14
14,17,12,17
14,16,10,8
15,20,8,11
13,12,12,9
14,17,15,12
14,17,13,11
13,18,11,13
14,16,10,14
16,19,14,18
15,17,11,14
15,16,10,18
15,24,12,18
15,19,15,21
17,28,16,15
15,28,16,15
14,22,15,16
12,17,16,20
13,23,15,19
14,18,15,19
12,14,13,12
15,15,19,16
15,10,21,18
15,13,20,16
16,13,17,13
15,10,10,18
12,7,5,18
13,13,7,10
14,9,9,5
12,14,11,3
12,13,11,2
13,21,8,4
13,17,8,5
15,18,9,4
15,18,13,8
14,18,11,7
13,16,15,6
15,19,9,10
14,14,10,11
12,13,12,10
14,10,13,12
14,10,15,9
14,14,18,11
15,12,17,14
18,17,22,15
15,24,13,11
16,20,19,11
14,10,21,13
14,11,15,19
13,11,16,17
12,11,18,15
13,13,22,12
13,11,20,13
14,10,18,15
14,8,15,18
13,9,17,15
14,11,15,13
14,13,16,15
14,13,23,13
15,12,23,15
16,11,24,16
16,9,15,17
15,5,12,23
15,7,12,19
14,9,17,18
15,16,16,18
15,14,22,15
16,16,12,18
16,17,14,14
16,20,15,16
16,17,19,15
16,14,26,15
15,8,22,12
13,12,20,8
13,13,24,7
12,12,16,8
13,12,21,10
13,13,19,11
14,14,24,12
13,17,19,13
10,6,12,11
11,5,15,17
11,5,16,20
12,10,17,23
11,11,13,18
13,19,20,8
14,15,19,11
15,11,21,9
15,5,20,13
14,7,19,11
14,7,25,9
14,5,23,12
15,5,23,20
14,5,20,17
15,5,22,20
16,5,29,16
12,5,23,12
12,10,22,10
13,11,24,9
12,12,16,12
15,13,21,12
18,13,25,25
18,16,20,20
19,22,17,19
18,15,12,24
17,18,12,22
16,15,13,19
13,14,14,10
14,15,11,9
14,10,14,14
14,12,11,9
14,12,12,12
12,8,10,12
11,5,15,16
12,6,12,17
14,5,23,23
11,4,20,19
11,4,19,10
8,3,14,11
7,4,13,9
8,4,12,9
9,4,14,12
8,2,18,12
10,2,17,17
11,1,14,21
11,0,9,16
11,0,12,15
12,0,13,18
11,0,12,16
11,0,11,15
10,0,11,16
11,0,12,17
11,0,15,15
12,0,16,13
12,2,13,15
12,2,15,16
11,1,15,15
11,2,15,13
12,4,13,9
14,5,19,12
14,3,21,13
13,4,15,12
12,7,14,11
14,8,15,18
12,7,19,18
12,7,12,14
13,6,15,17
11,6,16,13
10,4,12,9
12,3,15,15
13,3,15,13
12,1,10,12
13,1,14,14
12,2,11,12
13,3,12,8
14,1,13,8
13,1,16,13
13,0,17,12
12,0,13,15
13,0,13,15
13,0,14,19
13,0,13,20
16,0,14,16
16,0,18,10
13,0,13,6
13,0,13,10
12,0,10,10
13,0,12,13
13,0,11,17
13,0,14,16
14,0,9,18
11,0,12,15
11,0,16,16
11,1,20,11
11,1,20,17
10,1,26,10
10,2,23,8
12,4,21,10
11,5,13,11
8,4,11,9
8,3,12,7
9,4,19,8
9,3,21,10
8,5,19,12
8,4,21,9
9,5,17,9
10,7,16,16
10,12,17,12
13,15,22,17
12,10,21,14
11,12,12,20
12,10,10,22
12,10,14,15
13,9,18,17
14,9,21,19
14,12,19,21
13,8,16,16
13,7,13,13
13,10,11,15
13,12,11,18
13,10,14,17
13,16,18,22
14,14,15,26
14,15,16,21
16,20,8,21
14,19,13,21
15,18,18,21
16,13,21,19
15,16,22,15
15,14,18,17
16,14,19,23
15,17,15,23
15,19,13,22
13,18,9,23
14,19,12,14
14,20,16,16
13,12,9,16
12,10,12,17
12,15,10,24
11,14,8,21
10,17,10,15
10,21,13,17
11,21,12,16
12,21,10,15
11,15,9,16
13,22,6,21
11,17,6,18
13,12,9,28
12,10,11,29
12,11,16,23
12,11,16,19
10,13,13,13
12,12,13,16
12,15,14,15
10,10,10,14
10,7,9,14
10,6,7,13
9,6,7,12
9,7,5,13
9,9,5,13
9,9,1,13
10,13,1,15
10,14,2,11
10,15,1,17
10,16,1,16
9,12,3,13
9,7,5,15
10,8,5,16
11,12,3,16
11,9,1,16
11,11,0,12
12,13,0,15
13,22,0,16
13,20,0,17
15,21,0,16
13,15,0,12
14,19,0,9
13,18,0,6
13,19,0,7
13,20,0,9
12,16,0,9
12,18,0,12
13,23,0,13
12,20,1,18
11,21,1,16
10,17,2,14
13,18,2,11
12,20,4,14
13,19,5,16
13,15,5,17
13,18,8,22
13,15,13,13
13,16,8,12
13,13,6,15
12,17,8,15
13,22,10,13
13,18,12,13
14,15,17,13
14,19,19,13
16,21,25,13
15,19,17,14
14,20,16,15
14,22,17,15
14,18,15,16
14,19,14,13
13,14,13,13
13,13,16,20
12,12,13,19
12,16,14,21
11,12,22,22
12,9,20,22
10,12,16,17
11,8,16,19
11,10,17,20
11,13,13,22
10,13,16,13
10,6,17,23
10,8,16,23
10,11,18,19
12,15,19,21
13,19,17,15
13,18,19,12
14,19,20,17
12,16,6,15
11,17,6,18
12,18,5,20
14,19,5,21
11,20,2,18
11,20,1,16
13,20,0,25
13,13,1,21
12,25,0,13
13,24,0,13
12,19,0,14
14,23,0,11
13,23,0,7
12,18,0,9
13,17,0,9
12,13,0,12
15,16,0,13
13,22,0,13
12,17,0,11
11,14,0,9
10,11,0,10
11,9,1,13
11,11,0,19
12,15,0,25
13,14,0,21
13,11,0,22
11,9,0,13
10,8,0,10
12,13,0,14
14,10,0,18
13,9,0,13
11,14,0,17
12,8,0,14
12,11,0,16
12,13,0,17
10,13,0,11
9,9,0,13
10,13,0,14
10,17,0,14
11,13,0,20
10,13,0,17
10,16,1,18
11,21,2,13
12,19,4,16
13,20,2,15
11,17,3,13
11,17,3,13
13,22,3,17
12,15,4,22
12,13,7,20
12,12,13,17
13,17,11,17
12,14,15,12
12,15,14,12
12,14,22,12
13,18,17,17
11,16,17,15
11,23,16,15
13,27,20,18
12,28,20,18
11,18,13,17
12,17,18,13
10,13,15,8
10,13,15,19
12,14,20,25
12,14,20,24
13,11,16,26
13,11,11,27
12,9,12,26
11,15,12,19
12,16,16,16
14,24,18,11
16,27,23,19
15,17,25,16
16,16,28,16
16,18,27,16
15,16,21,19
15,18,22,13
18,16,19,25
16,15,16,18
15,12,14,14
15,11,10,13
13,15,10,11
